"","country","population","pm1998","pm1999","pm2000","pm2001","pm2002","pm2003","pm2004","pm2005","pm2006","pm2007","pm2008","pm2009","pm2010","pm2011","pm2012","pm2013","pm2014","pm2015","pm2016","pm2017","pm2018","pm2019","pm2020","pm2021"
"101","Iceland",333074,2.54899159663866,2.73680672268908,2.73957983193277,2.78672268907563,3.07949579831933,3.0936974789916,3.09823529411765,2.7372268907563,2.7118487394958,2.59226890756303,2.78773109243697,2.88873949579832,3.54201680672269,2.90781512605042,2.64529411764706,3.03865546218487,3.28361344537815,2.60705882352941,2.70151260504202,2.95529411764706,2.62268907563025,2.96008403361345,2.31546218487395,3.31075630252101
"102","India",1338260837,30.334652173913,30.5027101449275,32.8683043478261,36.5013188405797,36.5278985507246,39.4220724637681,39.0487391304348,39.9064347826087,41.6856811594203,43.1278550724638,45.3610579710145,45.3342898550725,45.3980144927536,48.4944782608696,44.5738550724638,46.2587246376812,45.3006956521739,45.2375797101449,47.580115942029,45.9813333333333,46.5598985507246,48.2226376811594,48.5512753623188,51.0918260869565
"103","Indonesia",271983396,10.7978243512974,11.1239121756487,12.1626147704591,13.3194610778443,17.399500998004,14.1921956087824,16.7550099800399,15.5811576846307,20.8532934131737,15.7499401197605,14.9279041916168,18.2337724550898,15.0993413173653,16.84375249501,17.374251497006,16.8465668662675,20.7272055888224,22.8121157684631,15.7042115768463,14.4737924151697,15.5269261477046,18.8800998003992,13.999381237525,14.9015968063872
"104","Iran",85723033,13.4512686567164,12.850671641791,15.7995895522388,13.5335447761194,14.7051865671642,13.3072014925373,12.8991791044776,14.0838805970149,15.1659701492537,14.9626865671642,16.2564179104478,16.9673880597015,16.3094402985075,17.8843656716418,18.1980970149254,15.6159328358209,17.0379850746269,16.2955597014925,15.4807089552239,17.512052238806,16.6254850746269,17.1933582089552,16.7182835820896,16.2264552238806
"105","Iraq",39646281,17.718137254902,23.8030392156863,24.1094117647059,19.3616666666667,19.4669607843137,17.5373529411765,17.0726470588235,20.1840196078431,19.7171568627451,20.1620588235294,23.6820588235294,26.231568627451,23.585,25.2909803921569,27.673137254902,24.5629411764706,23.403137254902,23.5486274509804,21.5167647058824,23.7321568627451,25.1903921568627,21.9496078431373,21.8898039215686,22.931568627451
"106","Ireland",5023426,6.91452830188679,6.50830188679245,6.23301886792453,7.54132075471698,6.7661320754717,8.23575471698113,5.77990566037736,6.48066037735849,6.23207547169811,6.6761320754717,6.37367924528302,6.17660377358491,7.40047169811321,6.28509433962264,6.12603773584906,7.2072641509434,6.00943396226415,5.23575471698113,5.64481132075472,4.82066037735849,5.47679245283019,5.79764150943396,5.18028301886792,6.30481132075472
"107","Isle of Man",88758,7.35095238095238,6.64047619047619,6.20047619047619,7.11095238095238,6.99142857142857,8.67190476190476,5.42428571428571,6.03285714285714,6.47428571428571,6.59095238095238,6.32476190476191,6.29952380952381,6.93428571428571,6.75952380952381,5.90857142857143,7.31809523809524,6.25333333333333,5.92380952380952,5.69047619047619,5.32190476190476,6.29095238095238,6.37428571428571,5.57476190476191,6.45904761904762
"108","Israel",8893128,10.27,10.7057142857143,13.7928571428571,12.5557142857143,11.3257142857143,10.8985714285714,10.3628571428571,10.78,11.6,11.4128571428571,10.9571428571429,11.5371428571429,10.9971428571429,12.3414285714286,13.72,11.7942857142857,10.7942857142857,13.0171428571429,10.6828571428571,12.0742857142857,12.0971428571429,11.6257142857143,12.6685714285714,12.7014285714286
"109","Italy",61859348,16.4570909090909,15.5004545454545,16.5080909090909,15.9899090909091,17.0508181818182,17.5465454545455,14.9187272727273,16.5912727272727,17.7019090909091,16.4296363636364,14.3508181818182,14.4312727272727,14.255,16.6866363636364,14.7724545454545,13.8724545454545,10.9887272727273,14.621,12.0847272727273,13.9297272727273,11.6085454545455,10.9932727272727,12.1888181818182,11.9318181818182
"110","Jamaica",2782704,9.165,9.63642857142857,9.65357142857143,9.72928571428571,10.5907142857143,11.1092857142857,10.7757142857143,12.35,12.1742857142857,10.6435714285714,11.0185714285714,11.04,12.2942857142857,11.1764285714286,11.1714285714286,10.7757142857143,11.56,11.2057142857143,10.9192857142857,10.555,10.4207142857143,11.5685714285714,11.835,12.19
"111","Japan",123419990,10.5735599778883,9.61591487009397,13.1835268103925,12.2604145936982,12.0550690989497,13.3401713653952,11.5913322277501,12.2958043117745,12.7456550580431,12.1049695964621,13.3526368159204,11.8092647871752,10.3424599226092,10.7848756218905,11.6405306799337,10.7196019900498,11.8471973466003,11.0607904919845,10.4903372028745,10.4367882808181,10.3273576561636,10.2394250967385,9.51479270315091,9.60245992260918
"112","Jersey",97826,10.82,9.57833333333333,8.43333333333333,8.615,8.30583333333333,9.3625,8.07083333333333,7.90166666666667,8.45,8.66666666666667,9.58916666666667,9.86666666666667,10.36,10.5625,9.42,9.91083333333333,8.30166666666667,7.48416666666667,7.94166666666667,7.2775,8.24333333333333,7.3725,6.3575,8.495
"113","Jordan",10912210,12.0261538461538,12.5323076923077,15.5636538461538,14.6723076923077,13.4871153846154,13.3036538461538,12.2334615384615,12.4503846153846,12.8780769230769,13.0771153846154,13.1901923076923,13.7553846153846,12.9240384615385,14.6821153846154,16.8471153846154,13.6203846153846,12.5759615384615,15.1584615384615,13.0188461538462,14.6907692307692,14.5826923076923,13.8446153846154,15.5017307692308,15.7990384615385
"114","Kazakhstan",19244616,11.1349132947977,10.718612716763,10.2885549132948,10.0232947976879,10.976936416185,11.3240462427746,10.7239306358381,11.2847976878613,11.2976300578035,11.5837572254335,13.1823699421965,12.5309826589595,12.4434104046243,12.2431213872832,14.7213294797688,11.1943352601156,11.8257225433526,11.0911560693642,11.8392485549133,12.0765895953757,10.9197687861272,12.0193063583815,11.411098265896,10.924161849711
"115","Kenya",54600463,11.2422666666667,9.75923333333333,13.4575666666667,19.0583333333333,15.6555,16.1517,16.2847666666667,15.9148666666667,16.826,19.5227333333333,16.6944333333333,16.6557,18.4554666666667,18.5524,18.5042666666667,18.7577666666667,16.6736333333333,17.1516333333333,17.1308,15.1313666666667,16.9975333333333,17.3438,18.7653,17.4035666666667
"116","Kiribati",67991,1.07,1.01,1.16,1.2,1.68,1.41,1.46,1.71,1.63,1.26,1.15,1.64,1.2,1.06,1.3,1.4,1.7,2.34,1.31,1.21,1.42,1.82,1.3,1.04
"117","Kosovo",1930871,25.4936666666667,24.5813333333333,23.9976666666667,24.1286666666667,26.3133333333333,27.5696666666667,25.202,26.295,28.8523333333333,26.9186666666667,25.589,24.5266666666667,21.711,33.6246666666667,30.4953333333333,27.1846666666667,24.3996666666667,26.8756666666667,24.582,24.7813333333333,25.0863333333333,20.4736666666667,21.388,20.4073333333333
"118","Kuwait",3010781,14.1733333333333,14.8416666666667,17.9966666666667,13.19,14.9766666666667,12.38,12.195,12.7766666666667,15.075,14.8216666666667,17.2483333333333,18.165,18.4783333333333,16.7983333333333,19.355,15.485,18.6066666666667,18.5883333333333,12.955,17.5583333333333,18.6683333333333,17.7983333333333,16.94,17.13
"119","Kyrgyzstan",5890078,13.2888372093023,11.3255813953488,14.3362790697674,13.766976744186,14.6932558139535,13.3439534883721,13.5397674418605,14.523023255814,14.6632558139535,15.1723255813953,14.3655813953488,15.7413953488372,13.6681395348837,16.3725581395349,17.5567441860465,14.8020930232558,14.0627906976744,14.1951162790698,15.1088372093023,15.4851162790698,14.1218604651163,15.1316279069767,14.1513953488372,14.0716279069767
"120","Laos",7594304,25.7009154929577,22.0109154929577,22.5543661971831,24.4258450704225,24.0009154929577,23.9406338028169,30.7330985915493,29.7158450704225,28.085985915493,32.0166197183099,27.9106338028169,27.4047183098592,31.2399295774648,28.2414788732394,27.0716197183099,28.8835211267606,29.8454929577465,26.5460563380282,29.361338028169,26.4746478873239,24.7327464788732,27.8221830985915,28.3547887323944,27.3478169014085
"121","Latvia",1858752,16.3038461538462,16.395,14.3042307692308,14.6288461538462,16.7538461538462,15.5311538461538,14.2930769230769,14.3861538461538,16.0857692307692,16.0811538461538,16.275,15.6661538461538,16.5703846153846,13.5507692307692,14.6426923076923,14.0715384615385,14.7,12.6153846153846,11.5453846153846,11.3388461538462,13.6973076923077,10.9703846153846,10.6615384615385,12.4261538461538
"122","Lebanon",6052932,13.895,14.646,18.2343333333333,16.5213333333333,15.355,15.0523333333333,13.8403333333333,14.6453333333333,14.906,15.1983333333333,14.161,15.236,13.6576666666667,17.022,18.0913333333333,16.089,14.968,16.1563333333333,14.7706666666667,15.775,15.4273333333333,15.9113333333333,16.561,16.118
"123","Lesotho",2176476,19.763,20.607,21.042,23.533,23.587,25.235,23.635,26.039,26.95,23.748,24.395,25.019,27.144,24.781,23.012,22.432,22.185,21.778,21.756,24.551,22.983,21.342,22.833,22.493
"124","Liberia",5105621,13.7171212121212,12.0140909090909,11.575,12.2024242424242,11.6724242424242,12.8457575757576,12.3266666666667,12.9575757575758,12.2333333333333,11.7763636363636,12.7018181818182,15.0789393939394,13.3839393939394,12.8887878787879,11.1866666666667,12.3395454545455,11.9845454545455,12.250303030303,11.8406060606061,11.3716666666667,11.1818181818182,12.1272727272727,11.1381818181818,10.6275757575758
"125","Libya",7001233,7.88727272727273,7.25090909090909,8.44181818181818,6.70454545454546,6.47227272727273,8.03954545454545,6.23318181818182,6.89863636363636,7.44909090909091,6.92590909090909,6.77863636363636,6.59409090909091,5.55863636363636,7.47590909090909,7.13454545454545,6.92863636363636,5.37454545454545,7.77863636363636,5.87772727272727,6.83909090909091,5.97636363636364,5.965,6.64863636363636,6.32818181818182
"126","Liechtenstein",38969,14.5563636363636,14.81,13.9809090909091,14.8990909090909,16.0963636363636,16.57,14.0018181818182,15.8409090909091,15.6763636363636,13.4436363636364,12.5209090909091,14.1036363636364,14.8218181818182,14.0954545454545,12.1136363636364,13.2945454545455,9.87545454545455,11.67,10.5772727272727,10.6463636363636,10.5790909090909,9.04454545454545,9.46272727272727,10.94
"127","Lithuania",2710633,17.166875,16.4647916666667,14.663125,14.3764583333333,16.2166666666667,15.2708333333333,14.19375,13.911875,15.449375,14.7520833333333,16.7422916666667,16.024375,17.6879166666667,15.0583333333333,15.175,14.7129166666667,15.05625,13.2704166666667,11.728125,11.853125,13.4972916666667,11.1364583333333,10.478125,12.5091666666667
"128","Luxembourg",637013,14.5825,13.5,11.815,11.8408333333333,11.8375,13.5275,12.5466666666667,12.1141666666667,12.435,12.1683333333333,13.0533333333333,14.0308333333333,14.1941666666667,13.4375,11.7633333333333,13.065,10.5858333333333,10.6116666666667,10.05,9.51083333333333,9.605,7.7525,7.03916666666667,8.20416666666667
"129","Macedonia",2120037,25.940875,24.54375,26.887125,26.509375,29.259375,30.65175,25.814875,27.675,29.62575,28.05025,25.5505,24.125125,20.124875,31.9135,28.377625,25.082875,24.181,25.778125,23.555125,23.839875,24.346875,21.026375,19.94075,21.414125
"130","Madagascar",27430097,6.37090909090909,5.73954545454545,7.08318181818182,11.5086363636364,8.66909090909091,9.27818181818182,8.56863636363636,10.1727272727273,9.45181818181818,11.0577272727273,9.49045454545455,10.1304545454545,11.2786363636364,10.4645454545455,9.74772727272727,10.5195454545455,9.50409090909091,10.2759090909091,10.1795454545455,9.51045454545454,9.46318181818182,9.63545454545454,8.00590909090909,9.10818181818182
"131","Malawi",19970408,16.1423868312757,13.8176543209877,14.7569135802469,22.6801234567901,20.4986008230453,20.5127572016461,19.248024691358,20.6540329218107,19.2740329218107,23.6610288065844,21.8759259259259,19.9483950617284,21.2847736625514,20.0277777777778,20.0648148148148,20.3638683127572,18.9103703703704,19.7818930041152,17.5541152263374,17.0488477366255,18.7976131687243,20.1953086419753,15.9693827160494,16.3342798353909
"132","Malaysia",33265680,11.7293055555556,9.99395833333333,12.4802083333333,11.61375,15.5724305555556,12.9184027777778,15.47,14.6199305555556,19.0682638888889,13.4289583333333,12.6921527777778,17.7966666666667,12.3633333333333,14.8811111111111,15.3073611111111,15.6382638888889,16.8263194444444,20.7611111111111,13.4903472222222,11.9743055555556,12.7116666666667,17.8009722222222,11.5232638888889,11.7920138888889
"133","Maldives",253010,6.71,8.41,9.37,8.97,8.39,10.12,9.42,9.01,10.05,11.81,11.12,11.13,9.97,12.81,11.32,10,11.31,9.22,12.1,11.11,11.16,10.27,10.21,8.75
"134","Mali",20119024,5.605,5.9576,5.5664,4.7552,4.6388,5.7512,5.4038,5.7758,5.5486,5.2446,5.4152,6.0114,6.2148,5.9552,5.9162,5.0676,5.7906,5.3896,5.0552,5.626,5.2806,5.4144,5.1088,6.0826
"135","Malta",451380,8.30485294117647,8.18367647058824,8.19897058823529,7.53823529411765,7.82926470588235,10.1044117647059,7.20911764705882,8.21529411764706,8.94102941176471,8.27205882352941,7.91382352941176,7.61544117647059,5.95529411764706,9.09558823529412,7.87514705882353,8.05573529411765,6.19867647058823,8.93926470588235,5.97691176470588,7.17014705882353,6.42044117647059,6.35647058823529,6.58691176470588,6.2675
"136","Marshall Islands",33951,0.746086956521739,0.648260869565217,0.704782608695652,0.677826086956522,0.880434782608696,0.835217391304348,0.846521739130435,0.9,0.958695652173913,0.865217391304348,0.869565217391304,0.931304347826087,1.09782608695652,0.930434782608696,0.88,1.0204347826087,1.11347826086957,1.10826086956522,0.869565217391304,0.871304347826087,1.12739130434783,0.969565217391304,0.829565217391304,0.897391304347826
"137","Martinique",344527,3.0390625,3.85875,3.256875,3.9353125,2.9415625,3.6025,3.54625,4.2296875,3.7146875,3.19625,3.501875,3.8409375,4.7584375,3.5421875,3.5615625,2.79375,2.7175,2.935,3.4896875,3.283125,2.82,2.9253125,2.8040625,2.99
"138","Mauritania",4114938,2.99227272727273,3.32931818181818,3.00295454545455,2.61363636363636,2.62181818181818,3.36363636363636,2.89409090909091,2.92636363636364,3.03590909090909,2.83090909090909,2.92568181818182,3.10431818181818,3.34886363636364,3.10681818181818,3.46045454545455,2.90227272727273,3.14727272727273,3.03227272727273,3.00681818181818,3.15886363636364,2.85045454545455,3.11954545454545,3.04159090909091,3.59545454545455
"139","Mauritius",1339718,4.77909090909091,4.85727272727273,4.47272727272727,4.8,4.77545454545455,4.79272727272727,5.17909090909091,6.42545454545455,5.16727272727273,5.43545454545455,5.21454545454545,5.34727272727273,5.82636363636364,6.07,5.46,5.67818181818182,5.30727272727273,5.30363636363636,5.72272727272727,5.71090909090909,6.24636363636364,5.97818181818182,5.01818181818182,5.55545454545455
"140","Mayotte",262675,8.31,8.26235294117647,8.05352941176471,8.47823529411765,7.12294117647059,8.00411764705882,6.75764705882353,7.99705882352941,9.15647058823529,9.36764705882353,8.15294117647059,9.87411764705882,9.22352941176471,9.76882352941177,8.54,9.97235294117647,7.20588235294118,8.11294117647059,8.62941176470588,8.82235294117647,8.46882352941176,8.90117647058823,8.44470588235294,8.03588235294118
"141","México",130067436,18.0410500610501,13.6541595441595,16.8054375254375,16.3702726902727,16.5461009361009,17.6710256410256,15.5145380545381,17.0611558811559,15.9296581196581,15.4925274725275,15.2750345950346,15.021045991046,14.0529466829467,16.0261457061457,15.1227024827025,15.8080545380545,14.0010948310948,14.915115995116,14.6994057794058,14.7221693121693,13.6361497761498,14.9663614163614,14.9927757427757,14.9550101750102
"142","Micronesia",78383,0.8475,1.00464285714286,1.02607142857143,1.09803571428571,1.42964285714286,1.34375,1.44160714285714,1.29035714285714,1.43267857142857,1.19535714285714,1.09214285714286,1.72946428571429,1.02107142857143,1.41875,1.37392857142857,1.38339285714286,1.8,2.17053571428571,1.22696428571429,1.12464285714286,1.31446428571429,1.34660714285714,0.93875,1.06375
"143","Moldova",3329201,18.9272972972973,18.1694594594595,16.0075675675676,17.9848648648649,19.9172972972973,17.4286486486486,17.3835135135135,17.7791891891892,18.8594594594595,15.5927027027027,15.0021621621622,15.852972972973,14.6772972972973,17.0375675675676,17.8978378378378,15.9908108108108,16.0654054054054,15.1394594594595,14.9978378378378,17.3575675675676,14.3797297297297,12.5205405405405,12.9581081081081,14.5135135135135
"144","Monaco",15795,14.1,12.49,13.87,14.23,14.43,15.91,13.35,14.41,14.18,13.81,12.27,13.23,14.63,15.02,14.39,12.29,9.86,12.38,11.05,12.1,10.39,9.38,9.58,10.12
"145","Mongolia",3196294,11.5155351681957,10.1087767584098,9.08779816513761,10.768623853211,13.4161773700306,14.9882874617737,10.9268501529052,13.0422324159021,14.5156574923547,14.5430275229358,16.234373088685,14.3214067278287,12.5867584097859,13.2980428134557,14.087370030581,12.4252293577982,13.648501529052,12.6618654434251,13.385626911315,12.5161773700306,10.6894495412844,12.5186850152905,11.2171559633028,12.8553211009174
"146","Montenegro",583035,17.5014285714286,16.4519047619048,16.8,17.4904761904762,18.4585714285714,20.7919047619048,17.2257142857143,18.4719047619048,20.0519047619048,19.4561904761905,16.5909523809524,16.5828571428571,14.7761904761905,22.07,20.812380952381,18.2104761904762,15.972380952381,19.2361904761905,16.8461904761905,17.3295238095238,17.2490476190476,15.77,16.4485714285714,16.1790476190476
"147","Montserrat",5268,2.43333333333333,3.15666666666667,2.66,2.78666666666667,2.27666666666667,2.75,2.71,3.40666666666667,3.37333333333333,2.76,2.67666666666667,3.08333333333333,4.29333333333333,2.98333333333333,2.95333333333333,2.28666666666667,2.44333333333333,2.45333333333333,2.75666666666667,2.72666666666667,2.59,2.65,2.52333333333333,2.80333333333333
"148","Morocco",35800311,7.4062962962963,8.25388888888889,6.72537037037037,7.09111111111111,7.42925925925926,7.30277777777778,6.8437037037037,7.89222222222222,7.85759259259259,8.08333333333333,6.9537037037037,6.75777777777778,6.63648148148148,6.83592592592593,6.82648148148148,7.65425925925926,6.32851851851852,7.88981481481482,6.94555555555556,6.12018518518519,7.39796296296296,7.16092592592593,6.76888888888889,7.60407407407407
"149","Mozambique",30804884,15.7641085271318,13.1012403100775,13.0668217054264,18.1931007751938,15.3378294573643,15.9647286821705,15.0586821705426,16.9046511627907,15.6466666666667,18.3111627906977,16.8996899224806,15.3113953488372,17.2065891472868,14.7829457364341,15.9962790697674,15.6550387596899,13.9653488372093,15.4389147286822,13.6391472868217,13.0031007751938,15.372480620155,15.6571317829457,11.5151937984496,12.4004651162791
"150","Myanmar",55897221,26.341125,27.511875,24.532,26.858,27.247125,28.075625,31.75725,30.648,30.914,33.29725,30.36825,34.680125,32.89175,30.718625,31.59075,32.414375,33.625,31.0915,31.423,29.4315,31.109125,32.188,32.846,34.55325
"151","Namibia",2674922,14.9572897196262,14.1814018691589,12.8158878504673,15.0567289719626,14.5776635514019,15.0633644859813,13.3327102803738,15.7977570093458,14.9084112149533,16.364953271028,18.9640186915888,16.6938317757009,18.9690654205607,17.5953271028037,15.8972897196262,15.3633644859813,13.6427102803738,15.1852336448598,14.5652336448598,15.0624299065421,14.898785046729,14.2070093457944,11.2108411214953,12.0726168224299
"152","Nauru",6181,1.33071428571429,1.17857142857143,1.365,1.49357142857143,2.46357142857143,1.71571428571429,1.97142857142857,1.68071428571429,2.09,1.55,1.2,1.97357142857143,1.46928571428571,1.28142857142857,1.81785714285714,1.83357142857143,2.53857142857143,3.575,1.77357142857143,1.55571428571429,1.80142857142857,2.49071428571429,1.55071428571429,1.30357142857143
"153","Nepal",30457421,24.4480519480519,24.5351948051948,32.2764935064935,36.7453246753247,33.1071428571429,34.0868831168831,35.4481818181818,33.7044155844156,38.3018181818182,38.7467532467532,39.4081818181818,42.1307792207792,35.6863636363636,39.671038961039,38.3735064935065,36.8379220779221,37.4401298701299,39.6497402597403,40.8974025974026,37.2635064935065,40.5615584415584,38.0023376623377,38.3951948051948,42.2044155844156
"154","Netherlands",17290824,14.9322535211268,13.2511830985915,13.6236901408451,12.8954084507042,13.7072394366197,14.889014084507,13.2332112676056,12.8776901408451,13.1028732394366,13.5857183098592,14.409661971831,14.814338028169,15.0241408450704,14.7185633802817,11.8655211267606,12.6479718309859,11.9501408450704,10.9201408450704,10.628,10.3991549295775,11.1327042253521,9.53064788732394,8.08915492957746,9.72692957746479
"155","New Caledonia",272794,2.64352941176471,2.66147058823529,3.16941176470588,3.54235294117647,3.23558823529412,2.96147058823529,3.08147058823529,3.12147058823529,2.92823529411765,3.37970588235294,3.69029411764706,3.48676470588235,3.89617647058824,3.945,3.80676470588235,3.90294117647059,3.60705882352941,3.62352941176471,4.07588235294118,3.88352941176471,4.11147058823529,4.57323529411765,3.59235294117647,3.76205882352941
"156","New Zealand",4850453,2.76214285714286,2.91471428571429,2.97257142857143,3.38171428571429,3.096,3.46928571428571,3.14671428571429,3.50557142857143,3.32157142857143,3.58828571428571,3.39857142857143,3.32628571428571,3.55085714285714,3.54842857142857,3.42985714285714,3.70514285714286,3.29814285714286,3.27228571428571,3.24357142857143,3.78257142857143,3.40885714285714,4.68328571428571,3.76328571428571,3.54057142857143
